,id,name,budget,original_title,vote_average,vote_count
2,5722,Thriller,2090000,Beyond the Valley of the Dolls,6.6,53
0,39833,Drama,1000000,Love Me Tender,5.5,21
1,39833,Action,1000000,Love Me Tender,5.5,21
2,39833,Western,1000000,Love Me Tender,5.5,21
3,39833,Music,1000000,Love Me Tender,5.5,21
4,39833,Romance,1000000,Love Me Tender,5.5,21
0,1781,Documentary,1000000,An Inconvenient Truth,6.7,251
0,18712,Action,1000000,Sands of Iwo Jima,6.2,33
1,18712,Drama,1000000,Sands of Iwo Jima,6.2,33
2,18712,History,1000000,Sands of Iwo Jima,6.2,33
3,18712,War,1000000,Sands of Iwo Jima,6.2,33
0,7944,Documentary,0,Shine a Light,7.2,44
1,7944,Music,0,Shine a Light,7.2,44
0,171424,Action,5000000,The Green Inferno,5.0,349
1,171424,Adventure,5000000,The Green Inferno,5.0,349
2,171424,Horror,5000000,The Green Inferno,5.0,349
3,171424,Thriller,5000000,The Green Inferno,5.0,349
0,361475,Drama,0,Departure,7.5,12
1,361475,Romance,0,Departure,7.5,12
2,361475,Family,0,Departure,7.5,12
0,113947,Drama,1000000,The Sessions,6.6,179
1,113947,Romance,1000000,The Sessions,6.6,179
2,113947,Comedy,1000000,The Sessions,6.6,179
0,18570,Documentary,0,"Food, Inc.",7.4,217
0,244772,Drama,0,The Skeleton Twins,6.7,292
0,50837,Drama,0,Martha Marcy May Marlene,6.7,277
1,50837,Thriller,0,Martha Marcy May Marlene,6.7,277
0,248774,Comedy,0,Obvious Child,6.7,187
1,248774,Romance,0,Obvious Child,6.7,187
0,10183,Drama,0,Frozen River,6.7,99
0,32456,Drama,1000000,Two Girls and a Guy,5.4,24
1,32456,Romance,1000000,Two Girls and a Guy,5.4,24
0,49963,Comedy,0,Walking and Talking,6.6,7
1,49963,Drama,0,Walking and Talking,6.6,7
2,49963,Romance,0,Walking and Talking,6.6,7
0,13508,Documentary,1000000,Who Killed the Electric Car?,7.2,59
0,9707,Comedy,1000000,Bubba Ho-tep,6.7,191
1,9707,Horror,1000000,Bubba Ho-tep,6.7,191
2,9707,Thriller,1000000,Bubba Ho-tep,6.7,191
3,9707,Mystery,1000000,Bubba Ho-tep,6.7,191
4,9707,Fantasy,1000000,Bubba Ho-tep,6.7,191
0,8675,Comedy,1000000,Orgazmo,6.2,115
0,13132,Drama,0,All the Real Girls,5.9,30
1,13132,Romance,0,All the Real Girls,5.9,30
0,192132,Drama,0,Palo Alto,6.4,348
0,13198,Comedy,0,Wristcutters: A Love Story,6.7,160
1,13198,Drama,0,Wristcutters: A Love Story,6.7,160
2,13198,Fantasy,0,Wristcutters: A Love Story,6.7,160
3,13198,Romance,0,Wristcutters: A Love Story,6.7,160
0,244267,Science Fiction,0,I Origins,7.5,1063
1,244267,Drama,0,I Origins,7.5,1063
0,21413,Comedy,1000000,The Battle of Shaker Heights,5.6,17
1,21413,Drama,1000000,The Battle of Shaker Heights,5.6,17
2,21413,Romance,1000000,The Battle of Shaker Heights,5.6,17
0,123678,Documentary,1000000,Jagal,7.5,210
0,13362,Documentary,1000000,Taxi to the Dark Side,6.6,53
0,201132,Drama,1000000,Antarctica: A Year on Ice,7.2,29
1,201132,Adventure,1000000,Antarctica: A Year on Ice,7.2,29
2,201132,Documentary,1000000,Antarctica: A Year on Ice,7.2,29
0,251471,Documentary,650000,A LEGO Brickumentary,6.4,55
0,25983,Mystery,0,The House of the Devil,6.0,197
1,25983,Horror,0,The House of the Devil,6.0,197
0,66195,Comedy,0,The Perfect Host,6.2,135
1,66195,Thriller,0,The Perfect Host,6.2,135
2,66195,Crime,0,The Perfect Host,6.2,135
0,16155,Comedy,0,Safe Men,6.3,16
1,16155,Crime,0,Safe Men,6.3,16
0,46727,Romance,1000000,Speedway Junky,5.2,7
1,46727,Drama,1000000,Speedway Junky,5.2,7
2,46727,Crime,1000000,Speedway Junky,5.2,7
0,55180,Comedy,0,The Last Big Thing,6.0,3
1,55180,Drama,0,The Last Big Thing,6.0,3
0,29015,Action,0,The Specials,5.5,11
1,29015,Comedy,0,The Specials,5.5,11
0,91122,Comedy,0,16 to Life,4.4,5
1,91122,Romance,0,16 to Life,4.4,5
0,18206,Crime,1000000,Alone With Her,6.2,20
1,18206,Drama,1000000,Alone With Her,6.2,20
2,18206,Romance,1000000,Alone With Her,6.2,20
3,18206,Thriller,1000000,Alone With Her,6.2,20
0,320146,Drama,1000000,Creative Control,5.4,25
1,320146,Science Fiction,1000000,Creative Control,5.4,25
0,13856,Drama,1000000,Special,6.6,32
1,13856,Fantasy,1000000,Special,6.6,32
2,13856,Science Fiction,1000000,Special,6.6,32
0,99826,Comedy,0,The Jimmy Show,8.0,1
1,99826,Drama,0,The Jimmy Show,8.0,1
0,186935,Crime,1000000,Heli,6.2,32
1,186935,Drama,1000000,Heli,6.2,32
0,19344,Drama,900000,Loving Annabelle,6.4,55
1,19344,Romance,900000,Loving Annabelle,6.4,55
0,242083,Drama,1000000,Hits,4.9,23
1,242083,Comedy,1000000,Hits,4.9,23
0,26673,Comedy,0,Frat Party,3.5,4
1,26673,Romance,0,Frat Party,3.5,4
0,41830,Drama,0,The Party's Over,6.1,6
0,63287,Drama,0,The Poker House,6.1,47
0,34592,Horror,0,ZMD: Zombies of Mass Destruction,4.7,31
0,84178,Thriller,0,Black Rock,4.9,78
1,84178,Horror,0,Black Rock,4.9,78
0,269057,Science Fiction,1000000,Bang Bang Baby,6.6,8
1,269057,Drama,1000000,Bang Bang Baby,6.6,8
2,269057,Music,1000000,Bang Bang Baby,6.6,8
0,287524,Horror,1,Fear Clinic,4.0,42
0,206213,Comedy,0,Zombie Hunter,3.5,34
1,206213,Action,0,Zombie Hunter,3.5,34
2,206213,Science Fiction,0,Zombie Hunter,3.5,34
3,206213,Thriller,0,Zombie Hunter,3.5,34
0,29146,Drama,950000,Charly,6.6,28
1,29146,Romance,950000,Charly,6.6,28
2,29146,Science Fiction,950000,Charly,6.6,28
0,207769,Horror,950000,Banshee Chapter,5.7,92
1,207769,Thriller,950000,Banshee Chapter,5.7,92
0,271185,Drama,950000,Ask Me Anything,5.5,155
1,271185,Mystery,950000,Ask Me Anything,5.5,155
2,271185,Thriller,950000,Ask Me Anything,5.5,155
0,654,Crime,910000,On the Waterfront,8.0,357
1,654,Drama,910000,On the Waterfront,8.0,357
0,91070,Comedy,930000,L!fe Happens,5.3,66
0,2009,Drama,852510,"4 luni, 3 săptămîni și 2 zile",7.3,156
0,2652,Drama,950000,Hard Candy,6.8,701
1,2652,Thriller,950000,Hard Candy,6.8,701
0,9813,Drama,900000,The Quiet,6.1,73
1,9813,Thriller,900000,The Quiet,6.1,73
0,60421,Drama,0,Circumstance,7.4,23
0,157354,Drama,0,Fruitvale Station,7.3,390
0,127867,Comedy,0,The Brass Teapot,5.8,160
1,127867,Fantasy,0,The Brass Teapot,5.8,160
2,127867,Thriller,0,The Brass Teapot,5.8,160
0,3170,Animation,858000,Bambi,6.8,1405
1,3170,Drama,858000,Bambi,6.8,1405
2,3170,Family,858000,Bambi,6.8,1405
0,14014,Comedy,0,The Hammer,6.5,15
0,15708,Drama,850000,Latter Days,6.7,56
1,15708,Comedy,850000,Latter Days,6.7,56
2,15708,Romance,850000,Latter Days,6.7,56
0,146882,Drama,0,Le bonheur d'Elza,0.0,0
0,84200,Comedy,850000,"For a Good Time, Call...",5.8,110
0,84184,Comedy,0,Celeste & Jesse Forever,6.4,163
1,84184,Drama,0,Celeste & Jesse Forever,6.4,163
2,84184,Romance,0,Celeste & Jesse Forever,6.4,163
0,45767,Comedy,0,Time Changer,5.2,9
1,45767,Drama,0,Time Changer,5.2,9
2,45767,Family,0,Time Changer,5.2,9
3,45767,Science Fiction,0,Time Changer,5.2,9
0,14823,Crime,0,London to Brighton,6.5,34
1,14823,Drama,0,London to Brighton,6.5,34
2,14823,Thriller,0,London to Brighton,6.5,34
0,343409,Thriller,0,Windsor Drive,2.0,1
1,343409,Mystery,0,Windsor Drive,2.0,1
0,60243,Drama,800000,جدایی نادر از سیمین,7.7,469
0,57294,Comedy,0,Crying with Laughter,7.0,1
1,57294,Drama,0,Crying with Laughter,7.0,1
2,57294,Thriller,0,Crying with Laughter,7.0,1
0,47889,Drama,800000,Ruby in Paradise,5.6,10
1,47889,Romance,800000,Ruby in Paradise,5.6,10
0,905,Drama,0,Die Büchse der Pandora,7.6,45
1,905,Thriller,0,Die Büchse der Pandora,7.6,45
2,905,Romance,0,Die Büchse der Pandora,7.6,45
0,25212,Action,0,Deterrence,6.1,7
1,25212,Drama,0,Deterrence,6.1,7
2,25212,Mystery,0,Deterrence,6.1,7
3,25212,Thriller,0,Deterrence,6.1,7
0,292483,Comedy,0,Not Cool,3.7,25
0,14451,Horror,800000,Død snø,6.1,311
1,14451,Comedy,800000,Død snø,6.1,311
0,10105,Action,780000,Saints and Soldiers,6.6,98
1,10105,Adventure,780000,Saints and Soldiers,6.6,98
2,10105,Drama,780000,Saints and Soldiers,6.6,98
3,10105,History,780000,Saints and Soldiers,6.6,98
4,10105,War,780000,Saints and Soldiers,6.6,98
0,838,Comedy,777000,American Graffiti,6.9,324
1,838,Drama,777000,American Graffiti,6.9,324
0,13158,Animation,0,Aqua Teen Hunger Force Colon Movie Film for Theaters,6.5,35
1,13158,Comedy,0,Aqua Teen Hunger Force Colon Movie Film for Theaters,6.5,35
0,84332,Comedy,750000,Safety Not Guaranteed,6.8,556
1,84332,Romance,750000,Safety Not Guaranteed,6.8,556
2,84332,Science Fiction,750000,Safety Not Guaranteed,6.8,556
3,84332,Drama,750000,Safety Not Guaranteed,6.8,556
0,74510,Comedy,0,Kevin Hart: Laugh at My Pain,7.7,43
1,74510,Documentary,0,Kevin Hart: Laugh at My Pain,7.7,43
0,74725,Horror,500000,Kill List,6.0,210
1,74725,Thriller,500000,Kill List,6.0,210
2,74725,Crime,500000,Kill List,6.0,210
0,58428,Horror,750000,The Innkeepers,5.4,219
1,58428,Thriller,750000,The Innkeepers,5.4,219
0,8416,Drama,750000,Il conformista,7.6,127
0,36584,Drama,500000,Interview with the Assassin,5.6,5
1,36584,Thriller,500000,Interview with the Assassin,5.6,5
0,9022,Horror,750000,All the Boys Love Mandy Lane,5.7,209
1,9022,Mystery,750000,All the Boys Love Mandy Lane,5.7,209
2,9022,Thriller,750000,All the Boys Love Mandy Lane,5.7,209
0,288,Western,730000,High Noon,7.6,334
0,14275,Documentary,700000,Hoop Dreams,7.7,87
0,2287,Documentary,0,Rize,5.9,13
0,26837,Crime,0,B-Girl,5.5,7
1,26837,Drama,0,B-Girl,5.5,7
2,26837,Music,0,B-Girl,5.5,7
0,7859,Drama,700000,Half Nelson,6.5,240
0,302579,Drama,700000,Naturally Native,0.0,0
0,118612,Mystery,0,After,5.6,63
1,118612,Thriller,0,After,5.6,63
0,3080,Comedy,609000,Top Hat,7.4,59
1,3080,Music,609000,Top Hat,7.4,59
2,3080,Romance,609000,Top Hat,7.4,59
0,2667,Horror,60000,The Blair Witch Project,6.3,1055
1,2667,Mystery,60000,The Blair Witch Project,6.3,1055
0,9459,History,600000,Woodstock,7.1,66
1,9459,Documentary,600000,Woodstock,7.1,66
2,9459,Music,600000,Woodstock,7.1,66
0,11598,Comedy,600000,The Kentucky Fried Movie,6.4,66
0,324322,Music,522360,They Will Have to Kill Us First,5.0,1
1,324322,Documentary,522360,They Will Have to Kill Us First,5.0,1
0,375950,Drama,0,Médecin de campagne,6.0,63
1,375950,Comedy,0,Médecin de campagne,6.0,63
0,704,Comedy,560000,A Hard Day's Night,7.3,168
1,704,Music,560000,A Hard Day's Night,7.3,168
0,75986,Drama,550000,Love Letters,4.6,4
1,75986,Thriller,550000,Love Letters,4.6,4
0,385636,Comedy,0,Julija in Alfa Romeo,6.0,1
1,385636,Drama,0,Julija in Alfa Romeo,6.0,1
0,14438,Drama,500000,Fireproof,7.0,100
0,211086,Documentary,550000,Faith Connections,4.2,3
1,211086,Drama,550000,Faith Connections,4.2,3
0,83,Drama,130000,Open Water,5.4,315
1,83,Thriller,130000,Open Water,5.4,315
0,30315,Horror,500000,Kingdom of the Spiders,5.7,30
1,30315,Science Fiction,500000,Kingdom of the Spiders,5.7,30
0,2056,Drama,500000,The Station Agent,7.4,210
1,2056,Comedy,500000,The Station Agent,7.4,210
0,14271,Documentary,2053648,Beyond the Mat,7.8,17
0,14757,Drama,46000,Osama,6.3,32
0,12281,Crime,500000,Mean Creek,6.9,106
1,12281,Drama,500000,Mean Creek,6.9,106
0,125052,Romance,0,Hurricane Streets,4.8,4
1,125052,Crime,0,Hurricane Streets,4.8,4
2,125052,Drama,0,Hurricane Streets,4.8,4
0,7301,Comedy,0,Lonesome Jim,6.4,26
1,7301,Drama,0,Lonesome Jim,6.4,26
2,7301,Romance,0,Lonesome Jim,6.4,26
0,172533,Romance,0,Drinking Buddies,6.0,356
1,172533,Drama,0,Drinking Buddies,6.0,356
0,180383,Documentary,500000,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,7.1,17
0,346,Action,2000000,七人の侍,8.2,878
1,346,Drama,2000000,七人の侍,8.2,878
0,45145,Comedy,500000,Johnny Suede,4.7,13
1,45145,Romance,500000,Johnny Suede,4.7,13
0,45649,Comedy,500000,Rubber,5.7,251
1,45649,Drama,500000,Rubber,5.7,251
2,45649,Fantasy,500000,Rubber,5.7,251
3,45649,Horror,500000,Rubber,5.7,251
4,45649,Mystery,500000,Rubber,5.7,251
0,43933,Drama,500000,Monsters,6.2,587
1,43933,Thriller,500000,Monsters,6.2,587
2,43933,Science Fiction,500000,Monsters,6.2,587
0,139715,Comedy,500000,Detention of the Dead,4.5,34
1,139715,Horror,500000,Detention of the Dead,4.5,34
0,81220,Drama,500000,Everything Put Together,5.0,2
0,253626,Action,0,Good Kill,5.9,208
1,253626,Drama,0,Good Kill,5.9,208
2,253626,Thriller,0,Good Kill,5.9,208
0,90369,Drama,0,Now Is Good,7.3,371
1,90369,Romance,0,Now Is Good,7.3,371
0,322194,Action,0,Subconscious,3.4,4
1,322194,Thriller,0,Subconscious,3.4,4
2,322194,Mystery,0,Subconscious,3.4,4
0,98568,Mystery,0,Enter Nowhere,6.5,49
1,98568,Science Fiction,0,Enter Nowhere,6.5,49
2,98568,Thriller,0,Enter Nowhere,6.5,49
0,380733,Romance,0,Fight to the Finish,5.2,3
1,380733,Action,0,Fight to the Finish,5.2,3
0,285743,Music,0,Alleluia! The Devil's Carnival,6.0,2
1,285743,Horror,0,Alleluia! The Devil's Carnival,6.0,2
0,15239,Science Fiction,0,The Toxic Avenger,6.3,113
1,15239,Action,0,The Toxic Avenger,6.3,113
2,15239,Comedy,0,The Toxic Avenger,6.3,113
3,15239,Horror,0,The Toxic Avenger,6.3,113
0,4107,Action,0,Bloody Sunday,7.2,53
1,4107,Adventure,0,Bloody Sunday,7.2,53
2,4107,Drama,0,Bloody Sunday,7.2,53
3,4107,History,0,Bloody Sunday,7.2,53
0,15624,Drama,450000,Conversations with Other Women,6.2,38
1,15624,Romance,450000,Conversations with Other Women,6.2,38
0,17287,Horror,0,Poultrygeist: Night of the Chicken Dead,5.9,41
1,17287,Comedy,0,Poultrygeist: Night of the Chicken Dead,5.9,41
0,3062,Music,439000,42nd Street,6.1,37
1,3062,Comedy,439000,42nd Street,6.1,37
2,3062,Romance,439000,42nd Street,6.1,37
0,15389,Comedy,225000,Metropolitan,7.0,38
1,15389,Drama,225000,Metropolitan,7.0,38
0,464,Romance,0,Så som i himmelen,6.9,42
1,464,Drama,0,Så som i himmelen,6.9,42
2,464,Comedy,0,Så som i himmelen,6.9,42
3,464,Music,0,Så som i himmelen,6.9,42
0,8193,Comedy,400000,Napoleon Dynamite,6.7,554
0,188166,Crime,0,Blue Ruin,6.9,462
1,188166,Thriller,0,Blue Ruin,6.9,462
0,23827,Horror,15000,Paranormal Activity,5.9,1316
1,23827,Mystery,15000,Paranormal Activity,5.9,1316
0,1282,Documentary,0,Dogtown and Z-Boys,7.2,52
0,762,Adventure,400000,Monty Python and the Holy Grail,7.8,1708
1,762,Comedy,400000,Monty Python and the Holy Grail,7.8,1708
2,762,Fantasy,400000,Monty Python and the Holy Grail,7.8,1708
0,19204,Horror,0,...E tu vivrai nel terrore! L'aldilà,6.6,117
0,9029,Comedy,35000000,What Happens in Vegas,5.8,923
1,9029,Romance,35000000,What Happens in Vegas,5.8,923
0,18045,Horror,500000,The Dark Hours,5.5,22
1,18045,Science Fiction,500000,The Dark Hours,5.5,22
2,18045,Thriller,500000,The Dark Hours,5.5,22
0,11240,Romance,860000,My Beautiful Laundrette,6.6,51
1,11240,Drama,860000,My Beautiful Laundrette,6.6,51
2,11240,Comedy,860000,My Beautiful Laundrette,6.6,51
0,157909,Drama,0,Show Me,5.6,4
1,157909,Thriller,0,Show Me,5.6,4
0,10238,Drama,0,Viskningar och rop,7.8,115
0,3059,Drama,385907,Intolerance,7.4,60
0,65203,Drama,379000,The Broadway Melody,5.0,19
1,65203,Music,379000,The Broadway Melody,5.0,19
2,65203,Romance,379000,The Broadway Melody,5.0,19
0,764,Horror,350000,The Evil Dead,7.3,894
0,103620,Horror,6000000,Maniac,6.0,316
0,319069,History,0,Censored Voices,5.1,8
1,319069,Documentary,0,Censored Voices,5.1,8
0,14278,Documentary,300000,Murderball,6.9,23
0,25678,Action,0,American Ninja 2: The Confrontation,4.9,49
1,25678,Adventure,0,American Ninja 2: The Confrontation,4.9,49
2,25678,Drama,0,American Ninja 2: The Confrontation,4.9,49
0,389,Drama,350000,12 Angry Men,8.2,2078
0,52032,Animation,0,My Dog Tulip,7.6,9
1,52032,Comedy,0,My Dog Tulip,7.6,9
2,52032,Drama,0,My Dog Tulip,7.6,9
0,3078,Comedy,325000,It Happened One Night,7.7,275
1,3078,Romance,325000,It Happened One Night,7.7,275
0,38810,Drama,0,Κυνόδοντας,6.9,332
0,21525,Music,300000,Tupac: Resurrection,8.0,26
1,21525,Documentary,300000,Tupac: Resurrection,8.0,26
0,55123,Comedy,312000,Tumbleweeds,6.2,11
1,55123,Drama,312000,Tumbleweeds,6.2,11
0,11980,Fantasy,8,The Prophecy,6.4,138
1,11980,Horror,8,The Prophecy,6.4,138
2,11980,Thriller,8,The Prophecy,6.4,138
0,11956,Comedy,0,Chacun Cherche Son Chat,6.1,16
0,1550,Comedy,300000,Pieces of April,6.4,64
1,1550,Drama,300000,Pieces of April,6.4,64
0,26518,Drama,300000,Old Joy,6.3,36
0,8942,Drama,200000,Wendy and Lucy,6.4,64
0,68412,Drama,0,3 Backyards,4.8,4
0,2786,Drama,300000,Pierrot le fou,7.6,127
1,2786,Thriller,300000,Pierrot le fou,7.6,127
0,87943,Documentary,0,Sisters in Law,7.3,2
0,73981,Documentary,300000,Ayurveda: Art of Being,5.5,3
0,118452,Drama,300000,"First Love, Last Rites",3.0,1
0,40914,Action,0,Royal Kill,2.8,6
1,40914,Thriller,0,Royal Kill,2.8,6
0,13282,Action,300000,Death Race 2000,5.9,124
1,13282,Comedy,300000,Death Race 2000,5.9,124
2,13282,Science Fiction,300000,Death Race 2000,5.9,124
0,324352,Romance,300000,Anderson's Cross,0.0,0
1,324352,Comedy,300000,Anderson's Cross,0.0,0
2,324352,Drama,300000,Anderson's Cross,0.0,0
0,2255,Comedy,250000,Chasing Amy,6.7,433
1,2255,Drama,250000,Chasing Amy,6.7,433
2,2255,Romance,250000,Chasing Amy,6.7,433
0,431,Thriller,250000,Cube,6.9,1069
1,431,Science Fiction,250000,Cube,6.9,1069
2,431,Mystery,250000,Cube,6.9,1069
0,1424,Drama,0,November,4.9,11
1,1424,Mystery,0,November,4.9,11
2,1424,Thriller,0,November,4.9,11
0,60420,Drama,250000,Like Crazy,6.4,381
1,60420,Romance,250000,Like Crazy,6.4,381
0,142132,Comedy,0,Sugar Town,5.5,2
0,109729,Thriller,250000,The Canyons,4.1,75
1,109729,Drama,250000,The Canyons,4.1,75
0,78307,Drama,0,On the Outs,5.9,6
0,12247,Drama,0,Shotgun Stories,6.9,57
1,12247,Thriller,0,Shotgun Stories,6.9,57
0,29917,Thriller,0,Exam,6.6,523
1,29917,Mystery,0,Exam,6.6,523
0,60463,Music,0,Sunday School Musical,5.5,4
0,24869,Action,250000,Ink,6.4,101
1,24869,Fantasy,250000,Ink,6.4,101
0,34697,Crime,0,Butterfly,5.0,12
1,34697,Drama,0,Butterfly,5.0,12
0,306667,Family,0,Horse Camp,5.5,2
1,306667,Drama,0,Horse Camp,5.5,2
0,3060,Drama,245000,The Big Parade,7.0,21
1,3060,Romance,245000,The Big Parade,7.0,21
2,3060,War,245000,The Big Parade,7.0,21
0,40963,Comedy,0,Little Big Top,10.0,1
0,173224,Romance,250,Along the Roadside,7.7,3
1,173224,Comedy,250,Along the Roadside,7.7,3
2,173224,Music,250,Along the Roadside,7.7,3
0,18533,Drama,230000,Bronson,6.9,733
1,18533,Action,230000,Bronson,6.9,733
2,18533,Crime,230000,Bronson,6.9,733
0,139948,Foreign,225000,Burn,6.9,6
1,139948,Documentary,225000,Burn,6.9,6
0,35073,Adventure,210000,"The Beast from 20,000 Fathoms",6.7,41
1,35073,Horror,210000,"The Beast from 20,000 Fathoms",6.7,41
2,35073,Science Fiction,210000,"The Beast from 20,000 Fathoms",6.7,41
0,9659,Adventure,400000,Mad Max,6.6,1213
1,9659,Action,400000,Mad Max,6.6,1213
2,9659,Thriller,400000,Mad Max,6.6,1213
3,9659,Science Fiction,400000,Mad Max,6.6,1213
0,10218,Comedy,200000,Swingers,6.8,253
1,10218,Romance,200000,Swingers,6.8,253
0,391,Western,200000,Per un pugno di dollari,7.6,883
0,43595,Comedy,200000,She Done Him Wrong,5.1,27
0,54897,Drama,200000,The Grace Card,6.5,10
0,53256,Romance,0,Drei,6.3,31
1,53256,Drama,0,Drei,6.3,31
2,53256,Comedy,0,Drei,6.3,31
0,40920,Music,200000,The Business of Fancydancing,8.0,2
1,40920,Drama,200000,The Business of Fancydancing,8.0,2
0,5759,Drama,0,Baghead,5.8,23
1,5759,Comedy,0,Baghead,5.8,23
2,5759,Horror,0,Baghead,5.8,23
0,402515,Horror,0,Solitude,0.0,0
0,48035,Drama,0,Ordet,7.8,65
0,14758,Comedy,0,Good Dick,6.1,34
1,14758,Drama,0,Good Dick,6.1,34
2,14758,Romance,0,Good Dick,6.1,34
0,13363,Science Fiction,0,The Man from Earth,7.7,687
1,13363,Drama,0,The Man from Earth,7.7,687
0,21334,Drama,180000,بچه‌های آسمان,7.8,112
1,21334,Comedy,180000,بچه‌های آسمان,7.8,112
2,21334,Family,180000,بچه‌های آسمان,7.8,112
0,79120,Drama,8000,Weekend,7.4,163
1,79120,Romance,8000,Weekend,7.4,163
0,27995,Comedy,0,She's Gotta Have It,6.1,25
1,27995,Romance,0,She's Gotta Have It,6.1,25
0,55420,Drama,100000,Another Earth,6.8,527
1,55420,Science Fiction,100000,Another Earth,6.8,527
0,5822,Action,150000,Sweet Sweetback's Baadasssss Song,4.6,18
1,5822,Drama,150000,Sweet Sweetback's Baadasssss Song,4.6,18
2,5822,Romance,150000,Sweet Sweetback's Baadasssss Song,4.6,18
0,39141,Comedy,150000,Tadpole,5.5,19
1,39141,Drama,150000,Tadpole,5.5,19
2,39141,Romance,150000,Tadpole,5.5,19
0,5723,Drama,160000,Once,7.3,453
1,5723,Music,160000,Once,7.3,453
2,5723,Romance,160000,Once,7.3,453
0,50497,Thriller,0,When the Lights Went Out,5.8,49
1,50497,Drama,0,When the Lights Went Out,5.8,49
2,50497,Horror,0,When the Lights Went Out,5.8,49
0,354624,Action,0,Heroes of Dirt,0.0,0
1,354624,Drama,0,Heroes of Dirt,0.0,0
0,13187,Animation,0,A Charlie Brown Christmas,7.5,153
1,13187,Family,0,A Charlie Brown Christmas,7.5,153
2,13187,Comedy,0,A Charlie Brown Christmas,7.5,153
3,13187,TV Movie,0,A Charlie Brown Christmas,7.5,153
0,178862,Documentary,0,Aroused,7.2,11
0,1779,Documentary,160000,Roger & Me,7.4,90
1,1779,History,160000,Roger & Me,7.4,90
0,86812,Science Fiction,0,Sound of My Voice,6.3,108
1,86812,Drama,0,Sound of My Voice,6.3,108
2,86812,Mystery,0,Sound of My Voice,6.3,108
0,84355,Drama,125000,Your Sister's Sister,6.5,137
1,84355,Comedy,125000,Your Sister's Sister,6.5,137
0,18632,Comedy,120000,A Dog's Breakfast,5.9,24
0,40652,Drama,120000,Une femme mariée: Suite de fragments d'un film tourné en 1964,7.1,20
1,40652,Romance,120000,Une femme mariée: Suite de fragments d'un film tourné en 1964,7.1,20
0,339408,Drama,8500000,The Birth of a Nation,6.5,178
0,18925,Drama,100000,Facing the Giants,6.6,64
0,299245,Horror,100000,The Gallows,4.9,361
1,299245,Thriller,100000,The Gallows,4.9,361
0,985,Drama,10000,Eraserhead,7.5,485
1,985,Fantasy,10000,Eraserhead,7.5,485
2,985,Horror,10000,Eraserhead,7.5,485
3,985,Science Fiction,10000,Eraserhead,7.5,485
0,9821,Comedy,0,The Mighty,7.1,51
1,9821,Drama,0,The Mighty,7.1,51
0,18841,Comedy,0,The Lost Skeleton of Cadavra,6.5,30
1,18841,Horror,0,The Lost Skeleton of Cadavra,6.5,30
2,18841,Science Fiction,0,The Lost Skeleton of Cadavra,6.5,30
0,175291,Drama,0,Cheap Thrills,6.3,155
1,175291,Comedy,0,Cheap Thrills,6.3,155
2,175291,Crime,0,Cheap Thrills,6.3,155
0,80215,Documentary,0,Indie Game: The Movie,7.4,203
0,13538,Thriller,0,Straightheads,5.2,40
0,51130,Crime,0,Open Secret,7.0,2
1,51130,Mystery,0,Open Secret,7.0,2
2,51130,Thriller,0,Open Secret,7.0,2
0,72086,Crime,0,The Night Visitor,7.3,6
1,72086,Horror,0,The Night Visitor,7.3,6
0,268917,Documentary,100,The Past Is a Grotesque Animal,5.5,2
